,Area Name,id,Total,Hispanic,White,Black,Asian,Mixed,Others,Population Density: Hispanic,Population Density: White,Population Density: Black,Population Density: Asian,Population Density: Mixed,Population Density: Others,Polling Site
1874,"SOUTH HAMPTON, Henry County, Georgia",7000000US13151000030,7943.0,665.0,3395.0,3376.0,112.0,317.0,78.0,0.0837215158000755,0.4274203701372277,0.4250283268286541,0.01410046581896,0.0399093541483066,0.0098199672667757,1
1875,"NORTH HAMPTON, Henry County, Georgia",7000000US13151000031,10454.0,915.0,3783.0,5182.0,120.0,397.0,57.0,0.0875263057202984,0.3618710541419552,0.4956954275875263,0.0114788597665965,0.0379758943944901,0.0054524583891333,1
1876,"MOUNT CARMEL, Henry County, Georgia",7000000US13151000032,7474.0,403.0,1075.0,5008.0,631.0,289.0,68.0,0.0539202568905539,0.1438319507626438,0.6700561948086701,0.0844260101685844,0.0386673802515386,0.009098207118009,1
1877,"RED OAK, Henry County, Georgia",7000000US13151000033,7846.0,461.0,682.0,5235.0,1143.0,253.0,72.0,0.0587560540402753,0.086923273005353,0.6672189650777466,0.1456793270456283,0.0322457303084374,0.0091766505225592,1
1878,"WESLEY LAKES, Henry County, Georgia",7000000US13151000034,8928.0,713.0,1568.0,5916.0,257.0,375.0,99.0,0.0798611111111111,0.1756272401433691,0.6626344086021505,0.0287858422939068,0.042002688172043,0.0110887096774193,1
1879,"MCDONOUGH, Henry County, Georgia",7000000US13151000035,4121.0,246.0,921.0,2717.0,54.0,148.0,35.0,0.0596942489686969,0.2234894443096335,0.6593059936908517,0.0131036156272749,0.0359136132006794,0.0084930842028633,1
1880,"MCMULLEN, Henry County, Georgia",7000000US13151000036,5051.0,274.0,3242.0,1185.0,80.0,233.0,37.0,0.0542466838249851,0.6418530983963572,0.2346070085131657,0.0158384478321124,0.0461294793110275,0.007325282122352,1
1881,"EAST LAKE, Henry County, Georgia",7000000US13151000037,4457.0,262.0,2865.0,863.0,221.0,221.0,25.0,0.0587839353825443,0.6428090643930895,0.1936280008974646,0.0495849225936728,0.0495849225936728,0.0056091541395557,1
1882,"HICKORY FLAT, Henry County, Georgia",7000000US13151000038,7152.0,497.0,1845.0,3948.0,471.0,282.0,109.0,0.0694910514541387,0.2579697986577181,0.552013422818792,0.0658557046979865,0.0394295302013422,0.0152404921700223,1
1883,"STOCKBRIDGE EAST-WEST, Henry County, Georgia",7000000US13151000039,9682.0,798.0,1353.0,6647.0,417.0,360.0,107.0,0.0824209873992976,0.1397438545755009,0.6865317083247263,0.0430696137161743,0.0371824003305102,0.0110514356537905,1
1884,"STAGECOACH, Henry County, Georgia",7000000US13151000041,5193.0,586.0,1963.0,2268.0,119.0,216.0,41.0,0.112844213364144,0.3780088580781822,0.436741767764298,0.0229154631234353,0.0415944540727903,0.00789524359715,1
1885,"COTTON INDIAN, Henry County, Georgia",7000000US13151000042,7211.0,696.0,2668.0,3110.0,289.0,353.0,95.0,0.0965192067674386,0.3699902926085148,0.431285535986687,0.0400776591318818,0.0489529884898072,0.0131743170156705,1
1886,"PLEASANT GROVE, Henry County, Georgia",7000000US13151000043,5268.0,291.0,2580.0,2042.0,112.0,197.0,46.0,0.0552391799544419,0.489749430523918,0.3876233864844343,0.0212604403948367,0.0373955960516325,0.0087319665907365,1
1887,"AUSTIN ROAD, Henry County, Georgia",7000000US13151000044,4294.0,308.0,1301.0,2452.0,59.0,135.0,39.0,0.071727992547741,0.3029809035863996,0.5710293432696786,0.0137401024685607,0.0314392175128085,0.0090824406148113,1
1888,"SWAN LAKE, Henry County, Georgia",7000000US13151000045,4758.0,359.0,2406.0,1660.0,83.0,220.0,30.0,0.0754518705338377,0.5056746532156369,0.3488860865910046,0.0174443043295502,0.0462379150903741,0.0063051702395964,1
1889,"SHAKERAG, Henry County, Georgia",7000000US13151000046,5368.0,474.0,570.0,4123.0,34.0,132.0,35.0,0.088301043219076,0.1061847988077496,0.768070044709389,0.0063338301043219,0.0245901639344262,0.0065201192250372,1
1890,"ELLENWOOD, Henry County, Georgia",7000000US13151000047,5241.0,279.0,820.0,3825.0,39.0,218.0,60.0,0.0532341156267887,0.1564586910894867,0.7298225529479107,0.0074413279908414,0.0415951154359855,0.0114481969089868,1
1891,"UNITY GROVE, Henry County, Georgia",7000000US13151000048,6851.0,423.0,4550.0,1518.0,88.0,201.0,71.0,0.0617428112684279,0.6641366223908919,0.2215734929207415,0.0128448401693183,0.0293387826594657,0.0103634505911545,1
1892,"SHILOH, Henry County, Georgia",7000000US13151000049,5708.0,395.0,1385.0,3556.0,98.0,201.0,73.0,0.0692011212333566,0.2426419060967063,0.6229852838121934,0.0171688857743517,0.0352137351086194,0.0127890679747722,1
1893,"PATES CREEK, Henry County, Georgia",7000000US13151000050,7269.0,583.0,2252.0,3541.0,502.0,300.0,91.0,0.0802036043472279,0.3098087769982116,0.4871371577933691,0.0690603934516439,0.0412711514651258,0.0125189159444215,1
1894,"OAKLAND, Henry County, Georgia",7000000US13151000051,5578.0,359.0,2298.0,2448.0,221.0,191.0,61.0,0.0643599856579419,0.4119756185012549,0.4388669774112585,0.0396199354607386,0.0342416636787379,0.0109358192900681,1
1895,"LAKE DOW, Henry County, Georgia",7000000US13151000052,6530.0,320.0,3844.0,1928.0,116.0,267.0,55.0,0.0490045941807044,0.5886676875957121,0.2952526799387442,0.0177641653905053,0.0408882082695252,0.0084226646248085,1
1896,"FLIPPEN, Henry County, Georgia",7000000US13151000053,5686.0,380.0,1201.0,3016.0,851.0,178.0,60.0,0.0668308125219838,0.2112205416813225,0.5304256067534294,0.14966584593739,0.0313049595497713,0.0105522335561027,1
1897,"STOCKBRIDGE CENTRAL, Henry County, Georgia",7000000US13151000054,7453.0,1287.0,1590.0,3958.0,315.0,246.0,57.0,0.1726821414195626,0.2133369113108815,0.5310613175902321,0.0422648597880048,0.0330068428820609,0.007647927009258,1
1898,"KELLEYTOWN, Henry County, Georgia",7000000US13151000055,4305.0,224.0,2520.0,1301.0,62.0,160.0,38.0,0.0520325203252032,0.5853658536585366,0.3022067363530778,0.0144018583042973,0.0371660859465737,0.0088269454123112,1
1899,"LIGHTHOUSE, Henry County, Georgia",7000000US13151000056,4780.0,346.0,1620.0,2496.0,96.0,180.0,42.0,0.0723849372384937,0.3389121338912134,0.5221757322175732,0.0200836820083682,0.0376569037656903,0.008786610878661,1
1900,"DUTCHTOWN, Henry County, Georgia",7000000US13151000057,3610.0,341.0,1557.0,1386.0,162.0,134.0,30.0,0.0944598337950138,0.4313019390581717,0.3839335180055401,0.0448753462603878,0.0371191135734072,0.0083102493074792,1
1901,"MT. BETHEL, Henry County, Georgia",7000000US13151000058,5153.0,280.0,3638.0,992.0,33.0,189.0,21.0,0.054337279254803,0.7059965068891908,0.1925092179313021,0.0064040364836017,0.036677663496992,0.0040752959441102,1
1902,"GROVE PARK, Henry County, Georgia",7000000US13151000059,6090.0,382.0,3261.0,2054.0,58.0,297.0,38.0,0.0627257799671592,0.5354679802955665,0.3372742200328407,0.0095238095238095,0.0487684729064039,0.00623973727422,1
1903,"LAKE HAVEN, Henry County, Georgia",7000000US13151000060,5788.0,473.0,2672.0,2130.0,176.0,288.0,49.0,0.081720801658604,0.4616447823082239,0.3680027643400138,0.0304077401520387,0.0497581202487906,0.0084657912923289,1
1904,"MCDONOUGH CENTRAL, Henry County, Georgia",7000000US13151000061,5969.0,433.0,1982.0,3142.0,122.0,236.0,54.0,0.0725414642318646,0.3320489194169878,0.5263863293684035,0.0204389344948902,0.0395376109901155,0.0090467414977383,1
1905,"TIMBERRIDGE, Henry County, Georgia",7000000US13151000062,2835.0,147.0,1593.0,879.0,68.0,111.0,37.0,0.0518518518518518,0.5619047619047619,0.3100529100529101,0.0239858906525573,0.0391534391534391,0.0130511463844797,1
1906,"BMS, Houston County, Georgia",7000000US13153000BMS,14098.0,805.0,9229.0,2810.0,396.0,754.0,104.0,0.0571002979145978,0.6546318626755568,0.1993190523478507,0.0280890906511561,0.0534827635125549,0.0073769328982834,1
1907,"TMS, Houston County, Georgia",7000000US13153000TMS,9118.0,674.0,3753.0,3829.0,422.0,360.0,80.0,0.0739197192366747,0.411603421803027,0.4199385830225927,0.0462820794033779,0.0394823426189953,0.0087738539153323,1
1908,"VHS, Houston County, Georgia",7000000US13153000VHS,9625.0,623.0,6185.0,2055.0,190.0,518.0,54.0,0.0647272727272727,0.6425974025974026,0.2135064935064935,0.0197402597402597,0.0538181818181818,0.0056103896103896,1
1909,"ANNX, Houston County, Georgia",7000000US1315300ANNX,6683.0,909.0,4049.0,1275.0,142.0,266.0,42.0,0.1360167589405955,0.6058656292084393,0.1907825826724525,0.0212479425407751,0.0398024839144096,0.0062846027233278,1
1910,"CENT, Houston County, Georgia",7000000US1315300CENT,11884.0,893.0,6627.0,3237.0,457.0,550.0,120.0,0.0751430494782901,0.557640525075732,0.2723830360148098,0.0384550656344665,0.0462807135644564,0.010097610232245,1
1911,"CGTC, Houston County, Georgia",7000000US1315300CGTC,7249.0,488.0,4445.0,1696.0,204.0,347.0,69.0,0.0673196302938336,0.6131880259346116,0.2339633052834873,0.0281418126638157,0.0478686715409021,0.0095185542833494,1
1912,"FMMS, Houston County, Georgia",7000000US1315300FMMS,13329.0,870.0,6937.0,4151.0,612.0,648.0,111.0,0.0652712131442719,0.5204441443469128,0.3114262135193938,0.0459149223497636,0.0486158001350438,0.0083277065046139,1
1913,"HAFS, Houston County, Georgia",7000000US1315300HAFS,2560.0,86.0,1991.0,359.0,18.0,91.0,15.0,0.03359375,0.777734375,0.140234375,0.00703125,0.035546875,0.005859375,1
1914,"HCTC, Houston County, Georgia",7000000US1315300HCTC,9846.0,680.0,5129.0,3140.0,311.0,518.0,68.0,0.0690635791184237,0.5209222019094049,0.3189112329880154,0.0315864310379849,0.0526101970343286,0.0069063579118423,1
1915,"HEFS, Houston County, Georgia",7000000US1315300HEFS,1881.0,57.0,1177.0,572.0,7.0,62.0,6.0,0.0303030303030303,0.6257309941520468,0.3040935672514619,0.0037214247740563,0.0329611908559277,0.0031897926634768,1
1916,"HHPC, Houston County, Georgia",7000000US1315300HHPC,15391.0,1570.0,6528.0,6182.0,219.0,776.0,116.0,0.1020076668182704,0.424143980248197,0.4016633097264635,0.0142290949256058,0.0504190760834253,0.0075368721980378,1
1917,"MCMS, Houston County, Georgia",7000000US1315300MCMS,13494.0,816.0,7599.0,2975.0,1317.0,714.0,73.0,0.0604713205869275,0.5631391729657625,0.2204683563065066,0.0975989328590484,0.0529124055135615,0.0054098117681932,1
1918,"NSES, Houston County, Georgia",7000000US1315300NSES,3448.0,194.0,2203.0,849.0,29.0,152.0,21.0,0.0562645011600928,0.6389211136890951,0.24622969837587,0.0084106728538283,0.0440835266821345,0.0060904872389791,1
1919,"RECR, Houston County, Georgia",7000000US1315300RECR,17798.0,2006.0,4017.0,10700.0,180.0,764.0,131.0,0.1127092931790088,0.2256995167996404,0.6011911450724801,0.0101134958984155,0.0429261714799415,0.0073603775705135,1
1920,"ROZR, Houston County, Georgia",7000000US1315300ROZR,20842.0,788.0,12634.0,6322.0,290.0,701.0,107.0,0.0378082717589482,0.6061798291910565,0.3033298147970444,0.0139142116879378,0.0336340082525669,0.005133864312446,1
1921,"TWPK, Houston County, Georgia",7000000US1315300TWPK,6387.0,348.0,3708.0,1840.0,111.0,331.0,49.0,0.054485674025364,0.5805542508219822,0.2880851730076718,0.0173790511977454,0.0518240175356192,0.0076718334116173,1
1922,"IRWINVILLE, Irwin County, Georgia",7000000US13155000901,2540.0,90.0,2283.0,76.0,1.0,81.0,9.0,0.0354330708661417,0.8988188976377953,0.0299212598425196,0.0003937007874015,0.0318897637795275,0.0035433070866141,1
1923,"OCILLA, Irwin County, Georgia",7000000US13155001529,6184.0,503.0,3381.0,2032.0,117.0,125.0,26.0,0.0813389391979301,0.5467335058214747,0.3285899094437257,0.0189197930142302,0.0202134540750323,0.0042043984476067,1
1924,"HOLT, Irwin County, Georgia",7000000US13155001753,942.0,70.0,738.0,116.0,1.0,12.0,5.0,0.0743099787685774,0.7834394904458599,0.1231422505307855,0.0010615711252653,0.0127388535031847,0.0053078556263269,1
1925,"Central Jackson, Jackson County, Georgia",7000000US13157001000,24383.0,2222.0,18616.0,1777.0,608.0,1010.0,150.0,0.0911290653324037,0.7634827543780502,0.0728786449575523,0.0249354058155272,0.0414223024238198,0.0061518270926465,1
1926,"North Jackson, Jackson County, Georgia",7000000US13157002000,19247.0,1414.0,15214.0,1518.0,300.0,680.0,121.0,0.0734659947004728,0.7904608510417208,0.0788694341975372,0.0155868447030706,0.03533018132696,0.0062866940302384,1
1927,"West Jackson, Jackson County, Georgia",7000000US13157003000,20867.0,1980.0,16279.0,1064.0,716.0,717.0,111.0,0.0948866631523458,0.7801313078065846,0.0509896008050989,0.0343125509177169,0.0343604734748646,0.005319403843389,1
1928,"South Jackson, Jackson County, Georgia",7000000US13157004000,11410.0,1096.0,8955.0,777.0,120.0,393.0,69.0,0.0960560911481156,0.7848378615249781,0.0680981595092024,0.0105170902716914,0.0344434706397896,0.0060473269062226,1
1929,"159289 - SMITH/JORDAN/LA Voting District, Jasper County, Georgia",7000000US13159000289,556.0,22.0,456.0,54.0,1.0,16.0,7.0,0.039568345323741,0.8201438848920863,0.0971223021582733,0.0017985611510791,0.0287769784172661,0.0125899280575539,0
1930,"159290 - WYATT Voting District, Jasper County, Georgia",7000000US13159000290,1950.0,114.0,1551.0,169.0,0.0,102.0,14.0,0.0584615384615384,0.7953846153846154,0.0866666666666666,0.0,0.0523076923076923,0.0071794871794871,1
1931,"159293 - HILLSBORO Voting District, Jasper County, Georgia",7000000US13159000293,577.0,12.0,446.0,108.0,0.0,11.0,0.0,0.0207972270363951,0.7729636048526863,0.1871750433275563,0.0,0.0190641247833622,0.0,0
1932,"159295 - MONTICELLO Voting District, Jasper County, Georgia",7000000US13159000295,5014.0,237.0,2823.0,1764.0,5.0,150.0,35.0,0.0472676505783805,0.5630235341045073,0.3518149182289589,0.0009972078181092,0.0299162345432788,0.006980454726765,1
1933,"159296 - MARTIN & BURNEY Voting District, Jasper County, Georgia",7000000US13159000296,2931.0,80.0,2618.0,83.0,9.0,123.0,18.0,0.027294438758103,0.8932105083589219,0.0283179802115319,0.0030706243602865,0.0419651995905834,0.0061412487205731,1
1934,"159297 - THOMPSON & BARN Voting District, Jasper County, Georgia",7000000US13159000297,2655.0,102.0,2296.0,94.0,5.0,142.0,16.0,0.0384180790960452,0.8647834274952919,0.0354048964218455,0.0018832391713747,0.0534839924670433,0.0060263653483992,0
1935,"159363 - SHADY DALE Voting District, Jasper County, Georgia",7000000US13159000363,905.0,117.0,581.0,170.0,2.0,28.0,7.0,0.1292817679558011,0.6419889502762431,0.1878453038674033,0.0022099447513812,0.030939226519337,0.0077348066298342,0
1936,"HAZLEHURST, Jeff Davis County, Georgia",7000000US13161000100,2847.0,325.0,1184.0,1247.0,6.0,82.0,3.0,0.1141552511415525,0.4158763610818405,0.4380049174569722,0.0021074815595363,0.0288022479803301,0.0010537407797681,1
1937,"ALTAMAHA 1, Jeff Davis County, Georgia",7000000US13161000201,1109.0,110.0,871.0,96.0,3.0,25.0,4.0,0.0991884580703336,0.7853922452660054,0.0865644724977457,0.0027051397655545,0.0225428313796212,0.0036068530207394,1
1938,"ALTAMAHA 2, Jeff Davis County, Georgia",7000000US13161000202,1889.0,91.0,1713.0,23.0,13.0,40.0,9.0,0.0481736368448914,0.906829010058232,0.0121757543673901,0.0068819481206987,0.0211752249867654,0.0047644256220222,1
1939,"BLACKBURN 1, Jeff Davis County, Georgia",7000000US13161000301,2230.0,895.0,1085.0,173.0,4.0,55.0,18.0,0.4013452914798206,0.4865470852017937,0.0775784753363228,0.0017937219730941,0.0246636771300448,0.0080717488789237,1
1940,"BLACKBURN 2, Jeff Davis County, Georgia",7000000US13161000302,1147.0,87.0,986.0,30.0,0.0,38.0,6.0,0.075850043591979,0.8596338273757629,0.02615518744551,0.0,0.033129904097646,0.005231037489102,1
1941,"WHITEHEAD 1, Jeff Davis County, Georgia",7000000US13161000401,1647.0,203.0,1126.0,267.0,7.0,34.0,10.0,0.1232544019429265,0.6836672738312083,0.1621129326047359,0.0042501517911353,0.0206435944140862,0.0060716454159077,1
1942,"WHITEHEAD 2, Jeff Davis County, Georgia",7000000US13161000402,1044.0,60.0,890.0,59.0,1.0,33.0,1.0,0.057471264367816,0.8524904214559387,0.0565134099616858,0.0009578544061302,0.0316091954022988,0.0009578544061302,1
1943,"OCMULGEE 1, Jeff Davis County, Georgia",7000000US13161000501,2279.0,214.0,1666.0,318.0,16.0,57.0,8.0,0.0939008336989907,0.7310223782360684,0.1395348837209302,0.0070206230802983,0.0250109697235629,0.0035103115401491,1
1944,"OCMULGEE 2, Jeff Davis County, Georgia",7000000US13161000502,587.0,62.0,429.0,80.0,0.0,9.0,7.0,0.1056218057921635,0.7308347529812607,0.1362862010221465,0.0,0.0153321976149914,0.0119250425894378,1
1945,"STAPLETON CROSSROADS, Jefferson County, Georgia",7000000US13163000076,773.0,33.0,554.0,175.0,2.0,4.0,5.0,0.0426908150064683,0.7166882276843467,0.2263906856403622,0.0025873221216041,0.0051746442432082,0.0064683053040103,1
1946,"MATTHEWS, Jefferson County, Georgia",7000000US13163000077,778.0,33.0,520.0,202.0,0.0,22.0,1.0,0.0424164524421593,0.6683804627249358,0.2596401028277635,0.0,0.0282776349614395,0.0012853470437017,1
1947,"WRENS, Jefferson County, Georgia",7000000US13163000081,4013.0,134.0,1701.0,2058.0,12.0,93.0,15.0,0.0333914776974831,0.4238724146523798,0.5128332918016446,0.0029902815848492,0.0231746822825816,0.0037378519810615,1
1948,"LOUISVILLE, Jefferson County, Georgia",7000000US13163000082,5721.0,140.0,2118.0,3308.0,37.0,105.0,13.0,0.0244712462856144,0.3702149973780808,0.5782205908058032,0.0064674008040552,0.0183534347142108,0.0022723300122356,1
1949,"WADLEY, Jefferson County, Georgia",7000000US13163000083,2290.0,87.0,590.0,1561.0,8.0,43.0,1.0,0.0379912663755458,0.2576419213973799,0.6816593886462882,0.0034934497816593,0.0187772925764192,0.0004366812227074,1
1950,"BARTOW, Jefferson County, Georgia",7000000US13163000085,611.0,12.0,305.0,288.0,0.0,5.0,1.0,0.0196399345335515,0.4991816693944353,0.4713584288052373,0.0,0.0081833060556464,0.0016366612111292,1
1951,"STAPLETON, Jefferson County, Georgia",7000000US13163001460,990.0,16.0,614.0,321.0,8.0,29.0,2.0,0.0161616161616161,0.6202020202020202,0.3242424242424242,0.008080808080808,0.0292929292929292,0.002020202020202,1
1952,"AVERA, Jefferson County, Georgia",7000000US13163001593,533.0,7.0,432.0,57.0,3.0,26.0,8.0,0.0131332082551594,0.8105065666041276,0.1069418386491557,0.0056285178236397,0.048780487804878,0.0150093808630394,1
1953,"JENKINS CO PRIM/ELEM, Jenkins County, Georgia",7000000US13165000001,1189.0,34.0,371.0,744.0,3.0,29.0,8.0,0.0285954583683767,0.312026913372582,0.6257359125315392,0.0025231286795626,0.024390243902439,0.0067283431455004,1
1954,"COURT HOUSE, Jenkins County, Georgia",7000000US13165000002,1450.0,48.0,492.0,863.0,5.0,29.0,13.0,0.033103448275862,0.3393103448275862,0.5951724137931035,0.0034482758620689,0.02,0.0089655172413793,1
1955,"PERKINS, Jenkins County, Georgia",7000000US13165000003,1543.0,85.0,1073.0,326.0,0.0,35.0,24.0,0.0550874918988982,0.6953985742060921,0.2112767336357744,0.0,0.0226830848995463,0.0155541153596889,1
1956,"SSENIOR CITIZENS BLD, Jenkins County, Georgia",7000000US13165000004,2666.0,86.0,1613.0,932.0,4.0,19.0,12.0,0.032258064516129,0.605026256564141,0.3495873968492123,0.0015003750937734,0.0071267816954238,0.0045011252813203,1
1957,"FOUR POINTS, Jenkins County, Georgia",7000000US13165000005,1826.0,50.0,1062.0,671.0,0.0,36.0,7.0,0.0273822562979189,0.5815991237677984,0.3674698795180723,0.0,0.0197152245345016,0.0038335158817086,1
1958,"16755 - KITE Voting District, Johnson County, Georgia",7000000US13167000055,1243.0,28.0,1127.0,48.0,0.0,34.0,6.0,0.0225261464199517,0.9066773934030572,0.0386162510056315,0.0,0.0273531777956556,0.0048270313757039,1
1959,"1671201 - WRIGHTSVILLE Voting District, Johnson County, Georgia",7000000US13167001201,4427.0,31.0,2037.0,2250.0,22.0,69.0,18.0,0.0070024847526541,0.4601310142308561,0.508244861079738,0.0049695053083352,0.0155861757397786,0.0040659588886379,1
1960,"1671266 - SMITH Voting District, Johnson County, Georgia",7000000US13167001266,747.0,14.0,696.0,16.0,0.0,14.0,7.0,0.0187416331994645,0.931726907630522,0.0214190093708166,0.0,0.0187416331994645,0.0093708165997322,1
1961,"1671301 - BRAY Voting District, Johnson County, Georgia",7000000US13167001301,1031.0,11.0,712.0,272.0,2.0,30.0,4.0,0.0106692531522793,0.6905916585838991,0.2638215324927255,0.0019398642095053,0.02909796314258,0.0038797284190106,1
1962,"1671405 - SPANN Voting District, Johnson County, Georgia",7000000US13167001405,618.0,14.0,323.0,267.0,2.0,6.0,6.0,0.0226537216828478,0.5226537216828478,0.4320388349514563,0.0032362459546925,0.0097087378640776,0.0097087378640776,0
1963,"1671746 - ADRIAN Voting District, Johnson County, Georgia",7000000US13167001746,451.0,11.0,312.0,109.0,1.0,15.0,3.0,0.024390243902439,0.6917960088691796,0.2416851441241685,0.0022172949002217,0.0332594235033259,0.0066518847006651,0
1964,"1671820 - MOORES CHAPEL Voting District, Johnson County, Georgia",7000000US13167001820,672.0,8.0,593.0,55.0,1.0,7.0,8.0,0.0119047619047619,0.8824404761904762,0.0818452380952381,0.0014880952380952,0.0104166666666666,0.0119047619047619,0
1965,"GRAY, Jones County, Georgia",7000000US13169000001,3669.0,64.0,2907.0,598.0,20.0,70.0,10.0,0.0174434450804033,0.7923139820114473,0.162987189970019,0.005451076587626,0.0190787680566911,0.002725538293813,1
1966,"CLINTON, Jones County, Georgia",7000000US13169000002,2865.0,37.0,2192.0,517.0,5.0,100.0,14.0,0.012914485165794,0.7650959860383945,0.1804537521815008,0.0017452006980802,0.0349040139616055,0.0048865619546247,1
1967,"ROBERTS, Jones County, Georgia",7000000US13169000003,4382.0,72.0,1831.0,2329.0,19.0,115.0,16.0,0.0164308534915563,0.4178457325422182,0.5314924691921497,0.0043359196713829,0.0262437243267914,0.0036513007759014,1
1968,"DAVIDSON, Jones County, Georgia",7000000US13169000004,2169.0,33.0,1913.0,140.0,12.0,62.0,9.0,0.0152143845089903,0.8819732595666205,0.0645458736745043,0.0055325034578146,0.028584601198709,0.0041493775933609,1
1969,"POPE, Jones County, Georgia",7000000US13169000005,2476.0,29.0,1812.0,540.0,5.0,75.0,15.0,0.0117124394184168,0.7318255250403877,0.2180936995153473,0.0020193861066235,0.0302907915993537,0.0060581583198707,1
1970,"BARRON, Jones County, Georgia",7000000US13169000006,1854.0,32.0,1342.0,426.0,2.0,43.0,9.0,0.0172599784250269,0.7238403451995685,0.2297734627831715,0.0010787486515641,0.0231930960086299,0.0048543689320388,1
1971,"SANDERS, Jones County, Georgia",7000000US13169000008,290.0,3.0,244.0,38.0,1.0,3.0,1.0,0.0103448275862068,0.8413793103448276,0.1310344827586207,0.0034482758620689,0.0103448275862068,0.0034482758620689,1
1972,"FINNEY, Jones County, Georgia",7000000US13169000009,3161.0,64.0,2550.0,399.0,51.0,84.0,13.0,0.0202467573552673,0.8067067383739323,0.1262258778867447,0.0161341347674786,0.0265738690287883,0.0041126225877886,1
1973,"HAWKINS, Jones County, Georgia",7000000US13169000010,4270.0,81.0,3121.0,899.0,5.0,137.0,27.0,0.0189695550351288,0.7309133489461358,0.2105386416861826,0.0011709601873536,0.0320843091334894,0.0063231850117096,1
1974,"ETHRIDGE, Jones County, Georgia",7000000US13169000011,3211.0,61.0,2162.0,853.0,18.0,105.0,12.0,0.0189971971348489,0.6733104951728434,0.2656493304266583,0.0056057303020865,0.0327000934288383,0.0037371535347243,1
1975,"BARNESVILLE FBC, Lamar County, Georgia",7000000US13171001711,3487.0,114.0,1139.0,2046.0,34.0,138.0,16.0,0.0326928591912819,0.3266418124462288,0.5867507886435331,0.0097505018640665,0.0395755663894465,0.004588471465443,1
1976,"L C S C, Lamar County, Georgia",7000000US13171001713,4552.0,114.0,3085.0,1186.0,29.0,124.0,14.0,0.0250439367311072,0.6777240773286467,0.2605448154657293,0.0063708260105448,0.0272407732864674,0.0030755711775043,1
1977,"MILNER, Lamar County, Georgia",7000000US13171001714,5768.0,111.0,4705.0,713.0,22.0,192.0,25.0,0.0192441054091539,0.8157073509015257,0.1236130374479889,0.0038141470180305,0.0332871012482662,0.0043342579750346,1
1978,"CHAPPELL MILL V FD, Lamar County, Georgia",7000000US1317101712A,1983.0,70.0,1637.0,174.0,11.0,82.0,9.0,0.0353000504286434,0.8255168935955622,0.0877458396369137,0.0055471507816439,0.0413514876449823,0.0045385779122541,1
1979,"SENIOR CITIZEN BLDG, Lamar County, Georgia",7000000US1317101712B,1969.0,41.0,1181.0,679.0,2.0,65.0,1.0,0.020822752666328,0.5997968511934992,0.3448450990350432,0.0010157440325038,0.0330116810563737,0.0005078720162519,1
1980,"REDBONE, Lamar County, Georgia",7000000US1317101712C,741.0,25.0,597.0,90.0,4.0,25.0,0.0,0.0337381916329284,0.805668016194332,0.1214574898785425,0.0053981106612685,0.0337381916329284,0.0,1
1981,"LAKELAND, Lanier County, Georgia",7000000US13173000001,9877.0,572.0,6595.0,2138.0,81.0,413.0,78.0,0.057912321555128,0.6677128682798421,0.2164624886099018,0.0082008707097296,0.0418143160878809,0.0078971347575174,1
1982,"FBC - FLC, Laurens County, Georgia",7000000US13175000003,5589.0,139.0,3125.0,1979.0,196.0,126.0,24.0,0.0248702809089282,0.5591340132402934,0.354088387904813,0.0350688853104312,0.0225442834138486,0.0042941492216854,1
1983,"CALHOUN PARK, Laurens County, Georgia",7000000US13175000004,10008.0,169.0,1738.0,7720.0,101.0,226.0,54.0,0.0168864908073541,0.1736610711430855,0.771382893685052,0.0100919264588329,0.022581934452438,0.0053956834532374,1
1984,"FIRE DEPT STA #5, Laurens County, Georgia",7000000US13175000005,5305.0,126.0,3690.0,1197.0,127.0,135.0,30.0,0.023751178133836,0.6955702167766258,0.225636192271442,0.0239396795475966,0.0254476908576814,0.005655042412818,1
1985,"BUCKEYE, Laurens County, Georgia",7000000US13175000007,1452.0,52.0,801.0,532.0,4.0,55.0,8.0,0.0358126721763085,0.5516528925619835,0.3663911845730027,0.0027548209366391,0.0378787878787878,0.0055096418732782,1
1986,"BURCH, Laurens County, Georgia",7000000US13175000008,642.0,11.0,535.0,75.0,2.0,12.0,7.0,0.0171339563862928,0.8333333333333334,0.116822429906542,0.0031152647975077,0.0186915887850467,0.0109034267912772,1
1987,"CADWELL, Laurens County, Georgia",7000000US13175000010,1252.0,28.0,1078.0,110.0,6.0,27.0,3.0,0.0223642172523961,0.8610223642172524,0.0878594249201278,0.0047923322683706,0.0215654952076677,0.0023961661341853,1
1988,"BREWTON, Laurens County, Georgia",7000000US13175000011,2653.0,74.0,1974.0,524.0,3.0,75.0,3.0,0.0278929513758009,0.7440633245382586,0.1975122502826988,0.0011307953260459,0.0282698831511496,0.0011307953260459,1
1989,"DUDLEY, Laurens County, Georgia",7000000US13175000012,1515.0,8.0,1205.0,266.0,4.0,26.0,6.0,0.0052805280528052,0.7953795379537953,0.1755775577557755,0.0026402640264026,0.0171617161716171,0.0039603960396039,1
1990,"HAMPTON MILL, Laurens County, Georgia",7000000US13175000013,2684.0,28.0,2188.0,359.0,9.0,89.0,11.0,0.0104321907600596,0.8152011922503726,0.1337555886736214,0.0033532041728763,0.0331594634873323,0.0040983606557377,1
