"GEO_ID","NAME","P2_001N","P2_002N","P2_003N","P2_004N","P2_005N","P2_006N","P2_007N","P2_008N","P2_009N","P2_010N","P2_011N","P2_012N","P2_013N","P2_014N","P2_015N","P2_016N","P2_017N","P2_018N","P2_019N","P2_020N","P2_021N","P2_022N","P2_023N","P2_024N","P2_025N","P2_026N","P2_027N","P2_028N","P2_029N","P2_030N","P2_031N","P2_032N","P2_033N","P2_034N","P2_035N","P2_036N","P2_037N","P2_038N","P2_039N","P2_040N","P2_041N","P2_042N","P2_043N","P2_044N","P2_045N","P2_046N","P2_047N","P2_048N","P2_049N","P2_050N","P2_051N","P2_052N","P2_053N","P2_054N","P2_055N","P2_056N","P2_057N","P2_058N","P2_059N","P2_060N","P2_061N","P2_062N","P2_063N","P2_064N","P2_065N","P2_066N","P2_067N","P2_068N","P2_069N","P2_070N","P2_071N","P2_072N","P2_073N"
"7000000US13013000001","01, Barrow County, Georgia","5196","785","4411","4234","3593","414","11","183","1","32","177","172","42","74","10","3","31","6","1","1","0","0","0","1","3","0","0","5","2","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13013000002","02, Barrow County, Georgia","5083","445","4638","4443","3793","344","2","282","0","22","195","191","37","81","33","3","29","0","3","0","3","0","0","0","2","0","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13013000003","03, Barrow County, Georgia","4948","610","4338","4087","3501","307","7","258","2","12","251","241","74","99","24","0","28","3","1","1","4","3","0","0","2","2","0","8","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"7000000US13013000004","04, Barrow County, Georgia","3777","498","3279","3147","2715","242","7","164","1","18","132","123","36","52","21","1","3","1","3","4","0","0","0","1","1","0","0","8","3","1","0","0","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"7000000US13013000005","05, Barrow County, Georgia","7515","784","6731","6477","5156","960","12","311","1","37","254","235","66","95","20","2","37","0","6","0","4","2","0","0","1","1","1","19","18","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13013000006","06, Barrow County, Georgia","3656","334","3322","3143","2430","493","8","175","0","37","179","175","64","62","14","1","27","1","2","0","3","0","0","0","1","0","0","4","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13013000007","07, Barrow County, Georgia","4524","413","4111","3915","3084","700","2","114","2","13","196","181","58","70","16","2","29","0","2","0","2","0","0","0","1","0","1","15","13","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13013000008","08, Barrow County, Georgia","4772","438","4334","4144","3626","289","19","197","0","13","190","185","32","110","13","2","16","7","3","0","2","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13013000009","09, Barrow County, Georgia","5165","698","4467","4273","3620","494","5","139","3","12","194","180","46","67","27","3","23","12","1","0","0","1","0","0","0","0","0","13","6","1","0","0","0","0","1","3","0","0","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13013000010","10, Barrow County, Georgia","5978","951","5027","4759","2796","1720","14","172","2","55","268","258","97","88","24","3","24","2","6","2","10","2","0","0","0","0","0","9","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13013000011","11, Barrow County, Georgia","7348","1377","5971","5639","4001","1310","9","256","4","59","332","301","113","80","38","2","40","13","4","4","7","0","0","0","0","0","0","30","19","3","0","0","1","0","0","3","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"7000000US13013000012","12, Barrow County, Georgia","4206","568","3638","3440","3067","226","8","108","0","31","198","188","28","88","33","3","25","0","4","0","2","2","0","0","1","1","1","10","5","0","0","0","2","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13013000013","13, Barrow County, Georgia","4384","478","3906","3703","3047","511","4","113","0","28","203","188","72","60","8","2","21","4","10","0","9","0","0","0","1","0","1","11","7","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","4","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13013000014","14, Barrow County, Georgia","2258","299","1959","1890","1565","145","3","170","0","7","69","66","9","32","9","0","11","0","1","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13013000015","15, Barrow County, Georgia","4927","485","4442","4273","3796","206","4","249","0","18","169","166","28","92","20","0","14","6","0","0","4","0","0","0","2","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13013000016","16, Barrow County, Georgia","9768","1397","8371","7995","5792","1780","15","342","1","65","376","366","141","122","41","6","32","3","5","0","9","0","1","3","3","0","0","10","5","0","0","2","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13015000001","ADAIRSVILLE, Bartow County, Georgia","10368","565","9803","9345","8380","765","28","116","1","55","458","440","123","236","30","4","40","3","0","0","3","0","0","0","0","1","0","16","7","2","1","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0"
"7000000US13015000002","ALLATOONA, Bartow County, Georgia","6677","1120","5557","5286","4861","309","24","59","3","30","271","257","60","113","24","5","36","0","8","1","1","0","0","0","9","0","0","14","6","1","0","1","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13015000003","CARTERSVILLE EAST, Bartow County, Georgia","11581","1710","9871","9386","7007","2087","33","202","10","47","485","469","193","171","36","2","31","12","7","1","7","0","0","3","3","3","0","15","11","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"7000000US13015000004","CARTERSVILLE WEST, Bartow County, Georgia","11544","1354","10190","9787","7536","2052","18","143","1","37","403","381","156","130","25","8","39","14","1","0","6","0","0","0","2","0","0","19","12","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13015000005","CASSVILLE, Bartow County, Georgia","16605","2090","14515","13790","11916","1535","34","228","11","66","725","703","207","327","51","3","74","14","14","0","11","0","0","1","0","1","0","20","6","1","1","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13015000006","CENTER, Bartow County, Georgia","5177","268","4909","4682","4240","334","12","64","6","26","227","221","34","115","16","4","39","1","3","0","3","0","0","0","1","5","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13015000007","EMERSON, Bartow County, Georgia","4453","408","4045","3805","3569","158","23","26","1","28","240","227","28","139","20","1","38","1","0","0","0","0","0","0","0","0","0","6","3","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13015000008","EUHARLEE, Bartow County, Georgia","7437","466","6971","6562","5871","626","15","24","1","25","409","391","88","222","28","0","42","7","0","0","4","0","0","0","0","0","0","17","9","2","1","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"7000000US13015000009","FOLSOM, Bartow County, Georgia","2095","123","1972","1897","1863","24","4","2","0","4","75","75","12","56","1","0","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13015000010","KINGSTON, Bartow County, Georgia","3991","184","3807","3601","3333","238","13","9","0","8","206","192","43","92","9","0","35","6","3","0","1","0","0","0","0","3","0","14","7","1","0","1","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13015000011","MISSION ROAD, Bartow County, Georgia","5760","519","5241","4995","4212","680","27","33","0","43","246","241","75","107","21","1","28","5","2","1","1","0","0","0","0","0","0","5","2","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13015000012","PINE LOG, Bartow County, Georgia","2935","122","2813","2679","2632","26","3","5","0","13","134","128","24","85","5","7","5","1","0","0","0","0","0","0","0","1","0","6","0","0","0","0","2","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13015000014","TAYLORSVILLE, Bartow County, Georgia","3969","205","3764","3596","3508","60","8","16","0","4","168","163","24","97","12","0","26","0","0","0","3","0","0","0","0","1","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13015000015","WHITE, Bartow County, Georgia","3546","143","3403","3246","3140","80","0","11","2","13","157","150","22","100","6","1","20","0","1","0","0","0","0","0","0","0","0","7","2","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13015000016","ZENA DRIVE, Bartow County, Georgia","10158","1248","8910","8478","6028","2152","9","221","4","64","432","405","164","148","23","2","38","12","11","0","5","0","0","0","2","0","0","24","21","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0"
"7000000US13015000018","WOODLAND HIGH, Bartow County, Georgia","2605","226","2379","2262","2063","183","3","10","0","3","117","109","26","57","14","0","9","1","0","2","0","0","0","0","0","0","0","8","5","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13017000001","EAST, Ben Hill County, Georgia","6850","526","6324","6128","3065","2986","25","24","0","28","196","182","87","60","6","0","14","13","0","0","1","0","0","0","0","0","1","14","6","0","0","0","2","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13017000002","WEST, Ben Hill County, Georgia","10344","528","9816","9534","6154","3236","32","92","0","20","282","270","113","103","19","0","14","14","1","1","4","0","0","0","0","0","1","12","2","0","2","2","0","1","2","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13019000518","019518 - ALAPAHA Voting District, Berrien County, Georgia","1599","25","1574","1508","1199","298","0","0","1","10","66","61","8","30","1","0","5","16","0","0","0","0","0","0","1","0","0","5","2","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13019001144","0191144 - RAY CITY Voting District, Berrien County, Georgia","2099","171","1928","1830","1527","272","3","18","3","7","98","89","17","49","9","0","9","0","0","0","3","0","0","0","2","0","0","9","3","0","0","0","0","1","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13019001148","0191148 - UPPER TENTH Voting District, Berrien County, Georgia","379","15","364","350","327","22","1","0","0","0","14","14","5","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13019001157","0191157 - NASHVILLE Voting District, Berrien County, Georgia","8673","315","8358","8092","6904","1114","12","36","1","25","266","247","94","110","14","0","26","2","0","0","0","0","0","0","1","0","0","17","11","0","1","1","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13019001329","0191329 - LOIS Voting District, Berrien County, Georgia","985","67","918","879","850","23","0","3","1","2","39","37","9","16","9","0","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13019001427","0191427 - NEW RIVER Voting District, Berrien County, Georgia","782","56","726","703","666","21","2","7","2","5","23","22","3","11","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13019001642","0191642 - ENIGMA Voting District, Berrien County, Georgia","1984","294","1690","1629","1450","153","4","9","2","11","61","61","24","30","4","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
